Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Month,Season
151751,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,405.0,Ridgewood - Forest Hills,2005,2005-01-01,2.7,,1,Winter
817147,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,105.0,Crotona -Tremont,2010,2010-01-01,8.4,,1,Winter
817148,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,105.0,Crotona -Tremont,2019,2019-01-01,9.1,,1,Winter
816944,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2019,2019-01-01,77.6,,1,Winter
816965,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,303.0,East Harlem,2010,2010-01-01,136.6,,1,Winter
817186,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,306.0,Chelsea - Clinton,2019,2019-01-01,9.1,,1,Winter
817155,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,202.0,Downtown - Heights - Slope,2010,2010-01-01,5.7,,1,Winter
817206,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,406.0,Fresh Meadows,2019,2019-01-01,5.4,,1,Winter
817156,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,202.0,Downtown - Heights - Slope,2019,2019-01-01,6.9,,1,Winter
816991,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,406.0,Fresh Meadows,2010,2010-01-01,90.3,,1,Winter
816992,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,406.0,Fresh Meadows,2019,2019-01-01,73.9,,1,Winter
816971,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,306.0,Chelsea - Clinton,2010,2010-01-01,91.8,,1,Winter
816972,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,306.0,Chelsea - Clinton,2019,2019-01-01,118.3,,1,Winter
816941,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,202.0,Downtown - Heights - Slope,2010,2010-01-01,87.4,,1,Winter
817257,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,205.0,Fordham and University Heights (CD5),2010,2010-01-01,10.0,,1,Winter
817258,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,205.0,Fordham and University Heights (CD5),2019,2019-01-01,10.3,,1,Winter
817317,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,405.0,Ridgewood and Maspeth (CD5),2010,2010-01-01,1.7,,1,Winter
817303,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,316.0,Brownsville (CD16),2010,2010-01-01,1.6,,1,Winter
817103,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,405.0,Ridgewood and Maspeth (CD5),2010,2010-01-01,49.9,,1,Winter
817068,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,305.0,East New York and Starrett City (CD5),2019,2019-01-01,54.7,,1,Winter
817043,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,205.0,Fordham and University Heights (CD5),2010,2010-01-01,82.9,,1,Winter
817044,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,205.0,Fordham and University Heights (CD5),2019,2019-01-01,87.9,,1,Winter
816942,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,202.0,Downtown - Heights - Slope,2019,2019-01-01,116.2,,1,Winter
817104,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,405.0,Ridgewood and Maspeth (CD5),2019,2019-01-01,56.6,,1,Winter
817067,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,305.0,East New York and Starrett City (CD5),2010,2010-01-01,48.9,,1,Winter
817142,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,102.0,Northeast Bronx,2019,2019-01-01,3.9,,1,Winter
817141,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,102.0,Northeast Bronx,2010,2010-01-01,3.3,,1,Winter
151742,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,306.0,Chelsea - Clinton,2005,2005-01-01,9.1,,1,Winter
817121,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2010,2010-01-01,16.4,,1,Winter
817023,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,107.0,Upper West Side (CD7),2010,2010-01-01,116.1,,1,Winter
817107,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,407.0,Flushing and Whitestone (CD7),2010,2010-01-01,49.5,,1,Winter
816946,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,204.0,East New York,2019,2019-01-01,51.7,,1,Winter
816932,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,104.0,Pelham - Throgs Neck,2019,2019-01-01,57.8,,1,Winter
817085,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,314.0,Flatbush and Midwood (CD14),2010,2010-01-01,47.5,,1,Winter
817285,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,307.0,Sunset Park (CD7),2010,2010-01-01,4.9,,1,Winter
817335,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2010,2010-01-01,0.3,,1,Winter
817336,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2019,2019-01-01,0.6,,1,Winter
151750,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,404.0,Bayside - Little Neck,2005,2005-01-01,3.2,,1,Winter
817000,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,410.0,Rockaways,2019,2019-01-01,13.0,,1,Winter
816956,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,209.0,Bensonhurst - Bay Ridge,2019,2019-01-01,63.2,,1,Winter
816958,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,2019,2019-01-01,42.2,,1,Winter
816957,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,2010,2010-01-01,42.5,,1,Winter
816950,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,206.0,Borough Park,2019,2019-01-01,66.2,,1,Winter
817249,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,201.0,Mott Haven and Melrose (CD1),2010,2010-01-01,5.0,,1,Winter
817250,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,201.0,Mott Haven and Melrose (CD1),2019,2019-01-01,7.6,,1,Winter
817062,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2019,2019-01-01,132.2,,1,Winter
817013,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,102.0,Greenwich Village and Soho (CD2),2010,2010-01-01,86.5,,1,Winter
817037,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,202.0,Hunts Point and Longwood (CD2),2010,2010-01-01,41.1,,1,Winter
816979,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,310.0,Lower Manhattan,2010,2010-01-01,81.5,,1,Winter
816935,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,106.0,High Bridge - Morrisania,2010,2010-01-01,67.3,,1,Winter
816936,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,106.0,High Bridge - Morrisania,2019,2019-01-01,69.9,,1,Winter
817035,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,201.0,Mott Haven and Melrose (CD1),2010,2010-01-01,68.4,,1,Winter
817036,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,201.0,Mott Haven and Melrose (CD1),2019,2019-01-01,73.8,,1,Winter
817038,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,202.0,Hunts Point and Longwood (CD2),2019,2019-01-01,46.5,,1,Winter
154561,643,Annual vehicle miles traveled,Million miles,per square mile,CD,102.0,Greenwich Village and Soho (CD2),2005,2005-01-01,119.9,,1,Winter
817133,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,3.0,Manhattan,2010,2010-01-01,5.3,,1,Winter
817212,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,409.0,Southeast Queens,2019,2019-01-01,1.9,,1,Winter
817169,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,209.0,Bensonhurst - Bay Ridge,2010,2010-01-01,2.1,,1,Winter
817163,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206.0,Borough Park,2010,2010-01-01,1.4,,1,Winter
817164,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206.0,Borough Park,2019,2019-01-01,2.0,,1,Winter
816999,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,410.0,Rockaways,2010,2010-01-01,15.9,,1,Winter
816955,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,209.0,Bensonhurst - Bay Ridge,2010,2010-01-01,56.7,,1,Winter
816997,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,409.0,Southeast Queens,2010,2010-01-01,68.1,,1,Winter
816978,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,309.0,Union Square - Lower East Side,2019,2019-01-01,113.2,,1,Winter
151745,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,309.0,Union Square - Lower East Side,2005,2005-01-01,8.7,,1,Winter
817215,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,501.0,Port Richmond,2010,2010-01-01,1.1,,1,Winter
817154,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,201.0,Greenpoint,2019,2019-01-01,7.2,,1,Winter
817295,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,312.0,Borough Park (CD12),2010,2010-01-01,0.8,,1,Winter
817272,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,212.0,Williamsbridge and Baychester (CD12),2019,2019-01-01,3.7,,1,Winter
817114,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,410.0,South Ozone Park and Howard Beach (CD10),2019,2019-01-01,73.8,,1,Winter
817118,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,412.0,Jamaica and Hollis (CD12),2019,2019-01-01,36.3,,1,Winter
817057,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,212.0,Williamsbridge and Baychester (CD12),2010,2010-01-01,44.4,,1,Winter
817025,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,108.0,Upper East Side (CD8),2010,2010-01-01,129.3,,1,Winter
816939,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,201.0,Greenpoint,2010,2010-01-01,63.5,,1,Winter
151719,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,101.0,Kingsbridge - Riverdale,2005,2005-01-01,3.3,,1,Winter
817026,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,108.0,Upper East Side (CD8),2019,2019-01-01,123.4,,1,Winter
817053,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,210.0,Throgs Neck and Co-op City (CD10),2010,2010-01-01,66.5,,1,Winter
817054,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,210.0,Throgs Neck and Co-op City (CD10),2019,2019-01-01,64.9,,1,Winter
817029,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,110.0,Central Harlem (CD10),2010,2010-01-01,67.6,,1,Winter
817328,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,410.0,South Ozone Park and Howard Beach (CD10),2019,2019-01-01,2.0,,1,Winter
151726,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,201.0,Greenpoint,2005,2005-01-01,4.1,,1,Winter
817153,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,201.0,Greenpoint,2010,2010-01-01,5.6,,1,Winter
817301,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,315.0,Sheepshead Bay (CD15),2010,2010-01-01,1.0,,1,Winter
817334,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,413.0,Queens Village (CD13),2019,2019-01-01,1.6,,1,Winter
817333,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,413.0,Queens Village (CD13),2010,2010-01-01,1.3,,1,Winter
817087,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,315.0,Sheepshead Bay (CD15),2010,2010-01-01,52.1,,1,Winter
817218,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,502.0,Stapleton - St. George,2019,2019-01-01,2.2,,1,Winter
817217,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,502.0,Stapleton - St. George,2010,2010-01-01,1.5,,1,Winter
816984,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,402.0,West Queens,2019,2019-01-01,94.7,,1,Winter
151657,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,407.0,Southwest Queens,2005,2005-01-01,49.6,,1,Winter
816873,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,207.0,East Flatbush - Flatbush,2019,2019-01-01,60.2,,1,Winter
816761,643,Annual vehicle miles traveled,Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2019,2019-01-01,69.0,,1,Winter
816726,643,Annual vehicle miles traveled,Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2010,2010-01-01,84.3,,1,Winter
816725,643,Annual vehicle miles traveled,Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2019,2019-01-01,76.1,,1,Winter
816724,643,Annual vehicle miles traveled,Million miles,per square mile,CD,404.0,Elmhurst and Corona (CD4),2010,2010-01-01,100.0,,1,Winter
816723,643,Annual vehicle miles traveled,Million miles,per square mile,CD,404.0,Elmhurst and Corona (CD4),2019,2019-01-01,80.9,,1,Winter
816734,643,Annual vehicle miles traveled,Million miles,per square mile,CD,317.0,East Flatbush (CD17),2010,2010-01-01,56.6,,1,Winter
151666,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,1.0,Bronx,2005,2005-01-01,48.9,,1,Winter
816850,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2010,2010-01-01,124.5,,1,Winter
816831,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,407.0,Southwest Queens,2019,2019-01-01,57.8,,1,Winter
816733,643,Annual vehicle miles traveled,Million miles,per square mile,CD,317.0,East Flatbush (CD17),2019,2019-01-01,65.4,,1,Winter
816785,643,Annual vehicle miles traveled,Million miles,per square mile,CD,203.0,Morrisania and Crotona (CD3),2019,2019-01-01,43.4,,1,Winter
817167,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,208.0,Canarsie - Flatlands,2010,2010-01-01,0.6,,1,Winter
817188,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2019,2019-01-01,9.7,,1,Winter
817189,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2010,2010-01-01,10.5,,1,Winter
817152,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2019,2019-01-01,4.3,,1,Winter
817187,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2010,2010-01-01,6.0,,1,Winter
817207,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,407.0,Southwest Queens,2010,2010-01-01,2.0,,1,Winter
817305,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,317.0,East Flatbush (CD17),2010,2010-01-01,1.5,,1,Winter
817280,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,304.0,Bushwick (CD4),2019,2019-01-01,1.7,,1,Winter
817279,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,304.0,Bushwick (CD4),2010,2010-01-01,0.7,,1,Winter
817255,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,204.0,Highbridge and Concourse (CD4),2010,2010-01-01,9.5,,1,Winter
817088,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,315.0,Sheepshead Bay (CD15),2019,2019-01-01,52.6,,1,Winter
817120,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,413.0,Queens Village (CD13),2019,2019-01-01,72.4,,1,Winter
817136,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,4.0,Queens,2019,2019-01-01,2.8,,1,Winter
817099,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2010,2010-01-01,81.3,,1,Winter
817101,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,404.0,Elmhurst and Corona (CD4),2010,2010-01-01,94.2,,1,Winter
817091,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,317.0,East Flatbush (CD17),2010,2010-01-01,53.9,,1,Winter
817092,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,317.0,East Flatbush (CD17),2019,2019-01-01,61.5,,1,Winter
817041,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,204.0,Highbridge and Concourse (CD4),2010,2010-01-01,78.8,,1,Winter
817165,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,207.0,East Flatbush - Flatbush,2010,2010-01-01,1.2,,1,Winter
816954,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,208.0,Canarsie - Flatlands,2019,2019-01-01,45.3,,1,Winter
816937,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2010,2010-01-01,46.2,,1,Winter
816974,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2019,2019-01-01,168.7,,1,Winter
816953,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,208.0,Canarsie - Flatlands,2010,2010-01-01,42.3,,1,Winter
816887,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2019,2019-01-01,57.4,,1,Winter
816888,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2010,2010-01-01,50.5,,1,Winter
816871,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,208.0,Canarsie - Flatlands,2019,2019-01-01,47.0,,1,Winter
816909,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,1.0,Bronx,2019,2019-01-01,66.0,,1,Winter
816907,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,2.0,Brooklyn,2019,2019-01-01,66.5,,1,Winter
816908,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,2.0,Brooklyn,2010,2010-01-01,55.8,,1,Winter
816851,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2019,2019-01-01,188.2,,1,Winter
816849,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2019,2019-01-01,142.9,,1,Winter
816759,643,Annual vehicle miles traveled,Million miles,per square mile,CD,304.0,Bushwick (CD4),2019,2019-01-01,51.3,,1,Winter
816760,643,Annual vehicle miles traveled,Million miles,per square mile,CD,304.0,Bushwick (CD4),2010,2010-01-01,40.6,,1,Winter
817166,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,207.0,East Flatbush - Flatbush,2019,2019-01-01,1.9,,1,Winter
151746,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,310.0,Lower Manhattan,2005,2005-01-01,4.2,,1,Winter
151755,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,409.0,Southeast Queens,2005,2005-01-01,1.4,,1,Winter
151756,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,410.0,Rockaways,2005,2005-01-01,0.5,,1,Winter
154484,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,401.0,Long Island City and Astoria (CD1),2005,2005-01-01,1.6,,1,Winter
154466,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,301.0,Greenpoint and Williamsburg (CD1),2005,2005-01-01,3.6,,1,Winter
817338,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),2019,2019-01-01,2.0,,1,Winter
817337,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),2010,2010-01-01,1.3,,1,Winter
817129,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,1.0,Bronx,2010,2010-01-01,4.2,,1,Winter
817131,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,2.0,Brooklyn,2010,2010-01-01,2.0,,1,Winter
817130,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,1.0,Bronx,2019,2019-01-01,5.1,,1,Winter
817208,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,407.0,Southwest Queens,2019,2019-01-01,2.4,,1,Winter
817168,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,208.0,Canarsie - Flatlands,2019,2019-01-01,0.8,,1,Winter
817277,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2010,2010-01-01,1.7,,1,Winter
817278,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2019,2019-01-01,2.5,,1,Winter
817306,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,317.0,East Flatbush (CD17),2019,2019-01-01,2.2,,1,Winter
817227,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,102.0,Greenwich Village and Soho (CD2),2010,2010-01-01,8.3,,1,Winter
817228,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,102.0,Greenwich Village and Soho (CD2),2019,2019-01-01,9.2,,1,Winter
151757,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,501.0,Port Richmond,2005,2005-01-01,0.6,,1,Winter
154465,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,212.0,Williamsbridge and Baychester (CD12),2005,2005-01-01,3.6,,1,Winter
154453,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,112.0,Washington Heights and Inwood (CD12),2005,2005-01-01,3.3,,1,Winter
154449,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,108.0,Upper East Side (CD8),2005,2005-01-01,9.1,,1,Winter
154451,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,110.0,Central Harlem (CD10),2005,2005-01-01,2.1,,1,Winter
154493,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,410.0,South Ozone Park and Howard Beach (CD10),2005,2005-01-01,3.1,,1,Winter
817332,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,412.0,Jamaica and Hollis (CD12),2019,2019-01-01,1.6,,1,Winter
817247,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,112.0,Washington Heights and Inwood (CD12),2010,2010-01-01,5.7,,1,Winter
817230,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2019,2019-01-01,7.0,,1,Winter
817253,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,203.0,Morrisania and Crotona (CD3),2010,2010-01-01,2.5,,1,Winter
817254,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,203.0,Morrisania and Crotona (CD3),2019,2019-01-01,3.2,,1,Winter
817308,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,318.0,Flatlands and Canarsie (CD18),2019,2019-01-01,1.0,,1,Winter
817256,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,204.0,Highbridge and Concourse (CD4),2019,2019-01-01,10.8,,1,Winter
817316,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,404.0,Elmhurst and Corona (CD4),2019,2019-01-01,4.9,,1,Winter
151739,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,303.0,East Harlem,2005,2005-01-01,5.2,,1,Winter
151741,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,305.0,Upper East Side,2005,2005-01-01,8.0,,1,Winter
154577,643,Annual vehicle miles traveled,Million miles,per square mile,CD,206.0,Belmont and East Tremont (CD6),2005,2005-01-01,70.2,,1,Winter
154471,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,306.0,Park Slope and Carroll Gardens (CD6),2005,2005-01-01,3.5,,1,Winter
817259,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,206.0,Belmont and East Tremont (CD6),2010,2010-01-01,8.5,,1,Winter
817260,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,206.0,Belmont and East Tremont (CD6),2019,2019-01-01,8.9,,1,Winter
817284,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,306.0,Park Slope and Carroll Gardens (CD6),2019,2019-01-01,4.6,,1,Winter
817236,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2019,2019-01-01,7.6,,1,Winter
154480,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,315.0,Sheepshead Bay (CD15),2005,2005-01-01,2.2,,1,Winter
154446,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,105.0,Midtown (CD5),2005,2005-01-01,10.9,,1,Winter
154470,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,305.0,East New York and Starrett City (CD5),2005,2005-01-01,6.2,,1,Winter
817234,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,105.0,Midtown (CD5),2019,2019-01-01,12.5,,1,Winter
817233,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,105.0,Midtown (CD5),2010,2010-01-01,7.3,,1,Winter
817304,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,316.0,Brownsville (CD16),2019,2019-01-01,2.4,,1,Winter
151736,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,211.0,Williamsburg - Bushwick,2005,2005-01-01,1.5,,1,Winter
151740,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,304.0,Upper West Side,2005,2005-01-01,5.4,,1,Winter
154490,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,407.0,Flushing and Whitestone (CD7),2005,2005-01-01,2.0,,1,Winter
817286,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,307.0,Sunset Park (CD7),2019,2019-01-01,5.6,,1,Winter
154570,643,Annual vehicle miles traveled,Million miles,per square mile,CD,111.0,East Harlem (CD11),2005,2005-01-01,110.8,,1,Winter
154464,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,211.0,Morris Park and Bronxdale (CD11),2005,2005-01-01,1.2,,1,Winter
154492,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,409.0,Kew Gardens and Woodhaven (CD9),2005,2005-01-01,3.8,,1,Winter
154476,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,311.0,Bensonhurst (CD11),2005,2005-01-01,2.0,,1,Winter
817294,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,311.0,Bensonhurst (CD11),2019,2019-01-01,1.4,,1,Winter
817151,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2010,2010-01-01,2.8,,1,Winter
817210,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,408.0,Jamaica,2019,2019-01-01,1.4,,1,Winter
