Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
547661,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Winter 2016-17,12/1/2016,8.2,
214130,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2014,12/1/2013,8.9,
547667,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2016-17,12/1/2016,8.1,
605961,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2018,6/1/2018,8.5,
168593,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2011-12,12/1/2011,9.3,
168475,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2009-10,12/1/2009,10.4,
168505,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2009-10,12/1/2009,9.1,
168623,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2011-12,12/1/2011,8.9,
214160,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2014,12/1/2013,8.3,
606051,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2018,6/1/2018,8.0,
168461,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2009-10,12/1/2009,11.6,
168579,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2011-12,12/1/2011,11.0,
547625,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2016-17,12/1/2016,8.3,
605919,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2018,6/1/2018,8.9,
547623,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2017,6/1/2017,10.0,
168581,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Winter 2011-12,12/1/2011,10.6,
168463,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Winter 2009-10,12/1/2009,10.8,
605751,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Summer 2018,6/1/2018,8.9,
177304,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Winter 2011-12,12/1/2011,8.0,
170414,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Annual Average 2013,12/1/2012,9.4,
605805,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Summer 2018,6/1/2018,8.9,
547511,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Winter 2016-17,12/1/2016,8.5,
547497,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Summer 2017,6/1/2017,9.3,
547499,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Winter 2016-17,12/1/2016,8.1,
547508,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Winter 2016-17,12/1/2016,9.3,
212062,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Annual Average 2014,12/1/2013,9.0,
547494,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2017,6/1/2017,9.5,
173124,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Winter 2009-10,12/1/2009,10.2,
177919,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2012,6/1/2012,14.0,
823251,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Winter 2021-22,12/1/2021,9.0,
177930,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Summer 2012,6/1/2012,10.0,
742268,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Summer 2021,6/1/2021,8.0,
177929,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Summer 2012,6/1/2012,9.9,
742265,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Summer 2021,6/1/2021,7.9,
823224,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Winter 2021-22,12/1/2021,6.5,
174226,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Annual Average 2012,12/1/2011,9.9,
174212,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Annual Average 2012,12/1/2011,9.1,
174215,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Annual Average 2012,12/1/2011,10.3,
823442,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Summer 2022,6/1/2022,7.2,
823454,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2022,6/1/2022,7.1,
547723,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2017,1/1/2017,7.0,
742518,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2021,1/1/2021,6.2,
168570,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Winter 2010-11,12/1/2010,11.5,
169337,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Summer 2009,6/1/2009,10.4,
213945,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Summer 2014,6/1/2014,8.9,
177793,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2009,6/1/2009,15.1,
178424,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2009,12/1/2008,12.8,
178434,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Annual Average 2009,12/1/2008,10.0,
178518,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Annual Average 2011,12/1/2010,9.6,
742513,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Winter 2020-21,12/1/2020,6.7,
411089,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Winter 2015-16,12/1/2015,7.6,
169411,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Summer 2011,6/1/2011,11.8,
169441,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),Summer 2011,6/1/2011,11.2,
212828,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Summer 2014,6/1/2014,8.1,
649767,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Winter 2018-19,12/1/2018,6.9,
334024,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Annual Average 2015,1/1/2015,11.7,
178508,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2011,12/1/2010,12.0,
410777,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,Winter 2015-16,12/1/2015,7.6,
177859,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,Summer 2011,6/1/2011,10.7,
177867,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,Summer 2011,6/1/2011,11.1,
410778,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,Summer 2016,6/1/2016,7.8,
212077,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Annual Average 2014,12/1/2013,9.5,
605835,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Summer 2018,6/1/2018,8.7,
547539,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Summer 2017,6/1/2017,9.9,
173207,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Winter 2011-12,12/1/2011,10.9,
605838,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2018,6/1/2018,8.9,
173211,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Winter 2011-12,12/1/2011,9.6,
212066,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Annual Average 2014,12/1/2013,10.5,
173128,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Winter 2009-10,12/1/2009,10.7,
177222,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Winter 2009-10,12/1/2009,9.0,
605715,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Summer 2018,6/1/2018,9.3,
177296,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Winter 2011-12,12/1/2011,8.9,
669743,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Summer 2020,6/1/2020,6.7,
605757,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Summer 2018,6/1/2018,8.0,
669572,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Summer 2020,6/1/2020,7.5,
669578,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Summer 2020,6/1/2020,7.4,
605778,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,Summer 2018,6/1/2018,7.8,
177199,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Winter 2009-10,12/1/2009,12.1,
669845,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,Summer 2020,6/1/2020,7.8,
334085,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103.0,Fordham - Bronx Pk,Summer 2015,6/1/2015,9.7,
334130,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Summer 2015,6/1/2015,10.2,
174160,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Annual Average 2010,12/1/2009,10.4,
669660,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Winter 2019-20,12/1/2019,7.8,
334142,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Summer 2015,6/1/2015,9.3,
669648,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Winter 2019-20,12/1/2019,7.8,
334086,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103.0,Fordham - Bronx Pk,Winter 2014-15,12/1/2014,10.2,
547504,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,Annual Average 2017,1/1/2017,7.5,
742299,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,Annual Average 2021,1/1/2021,6.6,
669788,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Summer 2020,6/1/2020,6.5,
606057,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),Summer 2018,6/1/2018,8.1,
547763,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),Winter 2016-17,12/1/2016,7.7,
334112,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208.0,Canarsie - Flatlands,Summer 2015,6/1/2015,9.0,
173258,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Winter 2012-13,12/1/2012,12.0,
334178,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2015,6/1/2015,10.3,
649889,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2019,6/1/2019,8.5,
179501,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4.0,Queens,Winter 2009-10,12/1/2009,9.4,
547364,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4.0,Queens,Winter 2016-17,12/1/2016,8.0,
742380,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2021,1/1/2021,6.3,
669839,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Summer 2020,6/1/2020,6.6,
177282,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Winter 2011-12,12/1/2011,11.0,
212937,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Annual Average 2014,12/1/2013,9.8,
547421,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Winter 2016-17,12/1/2016,8.6,
179511,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4.0,Queens,Winter 2011-12,12/1/2011,8.8,
211438,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4.0,Queens,Annual Average 2014,12/1/2013,8.6,
605658,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4.0,Queens,Summer 2018,6/1/2018,8.3,
547567,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Annual Average 2017,1/1/2017,7.1,
174278,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Annual Average 2013,12/1/2012,9.7,
334179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Winter 2014-15,12/1/2014,10.6,
547594,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Annual Average 2017,1/1/2017,8.2,
742389,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Annual Average 2021,1/1/2021,6.8,
174254,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206.0,Borough Park,Annual Average 2013,12/1/2012,8.5,
334152,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Winter 2014-15,12/1/2014,8.6,
173618,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401.0,Long Island City - Astoria,Summer 2009,6/1/2009,11.6,
547566,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,Summer 2017,6/1/2017,8.6,
212095,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Annual Average 2014,12/1/2013,9.8,
547593,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2017,6/1/2017,10.2,
547595,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Winter 2016-17,12/1/2016,8.7,
669611,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2020,6/1/2020,7.4,
605889,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,Summer 2018,6/1/2018,9.1,
173145,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,Winter 2009-10,12/1/2009,9.7,
173213,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,Winter 2011-12,12/1/2011,9.0,
669710,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2020,6/1/2020,7.2,
212078,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Annual Average 2014,12/1/2013,9.7,
177193,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,Winter 2009-10,12/1/2009,10.1,
411136,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),Annual Average 2016,12/31/2015,7.1,
334131,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Winter 2014-15,12/1/2014,10.3,
742344,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Annual Average 2021,1/1/2021,6.8,
173616,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Summer 2009,6/1/2009,11.5,
173174,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Winter 2010-11,12/1/2010,14.1,
174262,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Annual Average 2013,12/1/2012,9.7,
547549,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Annual Average 2017,1/1/2017,8.3,
173160,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,Winter 2010-11,12/1/2010,13.3,
174266,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Annual Average 2013,12/1/2012,8.4,
173620,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Summer 2009,6/1/2009,10.2,
173164,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204.0,East New York,Winter 2010-11,12/1/2010,12.4,
174252,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204.0,East New York,Annual Average 2013,12/1/2012,8.7,
334098,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Winter 2014-15,12/1/2014,9.1,
174155,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Annual Average 2010,12/1/2009,9.2,
173169,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Winter 2010-11,12/1/2010,12.1,
212938,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Annual Average 2014,12/1/2013,9.5,
547422,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Summer 2017,6/1/2017,9.9,
669782,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Summer 2020,6/1/2020,7.4,
177265,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,Winter 2011-12,12/1/2011,9.9,
212080,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Annual Average 2014,12/1/2013,10.4,
547550,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Winter 2016-17,12/1/2016,8.6,
669659,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Summer 2020,6/1/2020,7.3,
547548,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Summer 2017,6/1/2017,10.1,
605844,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Summer 2018,6/1/2018,9.5,
173126,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,Winter 2009-10,12/1/2009,10.1,
173144,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Winter 2009-10,12/1/2009,9.5,
605853,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Summer 2018,6/1/2018,8.4,
669836,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,Summer 2020,6/1/2020,7.2,
177188,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Winter 2009-10,12/1/2009,10.2,
547391,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Winter 2016-17,12/1/2016,9.3,
547389,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Summer 2017,6/1/2017,10.8,
669815,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Summer 2020,6/1/2020,8.0,
411031,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2016,12/31/2015,7.5,
606047,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2018,1/1/2018,6.4,
169507,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2012,6/1/2012,9.7,
742326,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Annual Average 2021,1/1/2021,6.4,
742332,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Annual Average 2021,1/1/2021,7.2,
173203,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Winter 2011-12,12/1/2011,8.6,
410791,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Annual Average 2016,12/31/2015,7.8,
177895,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,Summer 2012,6/1/2012,10.2,
823326,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,Winter 2021-22,12/1/2021,7.2,
177913,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Summer 2012,6/1/2012,10.5,
177937,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,Summer 2013,6/1/2013,10.0,
178469,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,Annual Average 2010,12/1/2009,10.1,
547538,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Winter 2016-17,12/1/2016,8.6,
742559,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2021,6/1/2021,7.2,
179502,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Winter 2009-10,12/1/2009,9.1,
211439,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Annual Average 2014,12/1/2013,8.4,
334148,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Summer 2015,6/1/2015,8.9,
669642,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Winter 2019-20,12/1/2019,7.4,
649859,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Summer 2019,6/1/2019,7.5,
547564,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Annual Average 2017,1/1/2017,6.9,
212928,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Annual Average 2014,12/1/2013,10.0,
547392,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Summer 2017,6/1/2017,10.1,
669812,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Summer 2020,6/1/2020,7.4,
174255,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207.0,East Flatbush - Flatbush,Annual Average 2013,12/1/2012,8.6,
173167,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207.0,East Flatbush - Flatbush,Winter 2010-11,12/1/2010,12.6,
173180,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Winter 2010-11,12/1/2010,11.7,
174268,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Annual Average 2013,12/1/2012,8.1,
212953,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,Annual Average 2014,12/1/2013,8.4,
605733,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,Summer 2018,6/1/2018,11.3,
410752,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Annual Average 2016,12/31/2015,8.2,
823311,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Winter 2021-22,12/1/2021,7.1,
177953,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Summer 2013,6/1/2013,9.7,
410785,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2016,12/31/2015,6.8,
177907,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,Summer 2012,6/1/2012,10.2,
173198,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204.0,East New York,Winter 2011-12,12/1/2011,9.1,
547517,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204.0,East New York,Winter 2016-17,12/1/2016,8.1,
410868,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103.0,Fordham - Bronx Pk,Summer 2016,6/1/2016,8.1,
410913,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Summer 2016,6/1/2016,8.9,
173651,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Summer 2010,6/1/2010,13.0,
173685,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Summer 2011,6/1/2011,12.5,
742342,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Winter 2020-21,12/1/2020,6.8,
211963,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,Summer 2014,6/1/2014,8.6,
333944,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,Summer 2015,6/1/2015,10.8,
649772,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409.0,Southeast Queens,Summer 2019,6/1/2019,7.2,
178478,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410.0,Rockaways,Annual Average 2010,12/1/2009,8.0,
334064,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410.0,Rockaways,Summer 2015,6/1/2015,8.3,
669726,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410.0,Rockaways,Winter 2019-20,12/1/2019,6.1,
